config,policy,plx,branch,feh_true,gi,seed,p_rgb,feh_est,feh_lo,feh_hi,correct
mixture_none,mixture,none,RGB,-1.0,0.96,2,0.4879,-1.04,-1.12,-1.0,0
mixture_none,mixture,none,RGB,-1.0,0.96,3,0.6244,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,RGB,-1.0,0.96,4,0.6003,-1.06,-1.16,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,5,0.5109,-1.64,-1.8,-1.44,1
mixture_none,mixture,none,RGB,-1.0,0.96,6,0.6521,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,7,0.4513,-1.24,-1.42,-1.08,0
mixture_none,mixture,none,RGB,-1.0,0.96,8,0.6054,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,9,0.6533,-1.1,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,10,0.5956,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,11,0.4798,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,12,0.4892,-1.12,-1.26,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,13,0.5516,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,14,0.5678,-1.32,-1.5,-1.14,1
mixture_none,mixture,none,RGB,-1.0,0.96,15,0.4271,-1.16,-1.32,-1.04,0
mixture_none,mixture,none,RGB,-1.0,0.96,16,0.4822,-1.12,-1.26,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,17,0.5712,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,18,0.5069,-1.14,-1.3,-1.04,1
mixture_none,mixture,none,RGB,-1.0,0.96,19,0.5171,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,RGB,-1.0,0.96,20,0.4416,-1.24,-1.42,-1.08,0
mixture_none,mixture,none,RGB,-1.0,0.96,21,0.5252,-1.04,-1.1,-1.0,1
mixture_none,mixture,none,RGB,-1.0,0.96,22,0.6524,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,RGB,-1.0,0.96,23,0.4798,-1.12,-1.26,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,24,0.4351,-1.06,-1.18,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,25,0.4669,-1.1,-1.24,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,26,0.5169,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,RGB,-1.0,0.96,27,0.6223,-1.06,-1.16,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,28,0.5912,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,29,0.6255,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,30,0.5004,-1.12,-1.28,-1.04,1
mixture_none,mixture,none,RGB,-1.0,0.96,31,0.413,-1.12,-1.26,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,32,0.5174,-1.4,-1.58,-1.22,1
mixture_none,mixture,none,RGB,-1.0,0.96,33,0.6127,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,0.96,34,0.5507,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,35,0.5151,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,36,0.554,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,37,0.5035,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,38,0.5495,-1.2,-1.38,-1.06,1
mixture_none,mixture,none,RGB,-1.0,0.96,39,0.5954,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,40,0.5088,-1.14,-1.28,-1.04,1
mixture_none,mixture,none,RGB,-1.0,0.96,41,0.4976,-1.14,-1.3,-1.04,0
mixture_none,mixture,none,RGB,-1.0,0.96,42,0.4994,-1.08,-1.2,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,43,0.5433,-1.04,-1.12,-1.0,1
mixture_none,mixture,none,RGB,-1.0,0.96,44,0.5989,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,0.96,45,0.4939,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,46,0.5677,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,47,0.4598,-1.42,-1.6,-1.22,0
mixture_none,mixture,none,RGB,-1.0,0.96,48,0.554,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,49,0.4988,-1.14,-1.28,-1.04,0
mixture_none,mixture,none,RGB,-1.0,0.96,50,0.4238,-1.08,-1.18,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,51,0.5594,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,0.96,52,0.4925,-1.12,-1.28,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,53,0.4199,-1.1,-1.24,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,54,0.4326,-1.16,-1.34,-1.04,0
mixture_none,mixture,none,RGB,-1.0,0.96,55,0.6779,-1.08,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,56,0.4783,-1.08,-1.18,-1.02,0
mixture_none,mixture,none,RGB,-1.0,0.96,57,0.4995,-1.22,-1.4,-1.08,0
mixture_none,mixture,none,RGB,-1.0,0.96,58,0.519,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,RGB,-1.0,0.96,59,0.4792,-1.26,-1.44,-1.1,0
mixture_none,mixture,none,MS,-1.0,0.96,0,0.5911,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,1,0.5227,-1.2,-1.38,-1.06,0
mixture_none,mixture,none,MS,-1.0,0.96,2,0.4305,-1.12,-1.28,-1.04,1
mixture_none,mixture,none,MS,-1.0,0.96,3,0.5138,-1.06,-1.16,-1.0,0
mixture_none,mixture,none,MS,-1.0,0.96,4,0.4834,-1.36,-1.54,-1.16,1
mixture_none,mixture,none,MS,-1.0,0.96,5,0.5604,-1.36,-1.54,-1.18,0
mixture_none,mixture,none,MS,-1.0,0.96,6,0.4578,-1.38,-1.56,-1.18,1
mixture_none,mixture,none,MS,-1.0,0.96,7,0.5334,-1.18,-1.36,-1.06,0
mixture_none,mixture,none,MS,-1.0,0.96,8,0.5776,-1.1,-1.24,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,9,0.502,-1.28,-1.46,-1.12,0
mixture_none,mixture,none,MS,-1.0,0.96,10,0.3808,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,11,0.5366,-1.32,-1.5,-1.14,0
mixture_none,mixture,none,MS,-1.0,0.96,12,0.5432,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,13,0.4613,-1.36,-1.54,-1.18,1
mixture_none,mixture,none,MS,-1.0,0.96,14,0.5038,-1.08,-1.2,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,15,0.4589,-1.18,-1.34,-1.04,1
mixture_none,mixture,none,MS,-1.0,0.96,16,0.5709,-1.16,-1.32,-1.04,0
mixture_none,mixture,none,MS,-1.0,0.96,17,0.4875,-1.2,-1.38,-1.06,1
mixture_none,mixture,none,MS,-1.0,0.96,18,0.4468,-1.18,-1.34,-1.06,1
mixture_none,mixture,none,MS,-1.0,0.96,19,0.6158,-1.16,-1.32,-1.04,0
mixture_none,mixture,none,MS,-1.0,0.96,20,0.5245,-1.2,-1.38,-1.06,0
mixture_none,mixture,none,MS,-1.0,0.96,21,0.475,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,22,0.5248,-1.08,-1.2,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,23,0.3178,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,MS,-1.0,0.96,24,0.4711,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,25,0.4703,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,26,0.423,-1.36,-1.54,-1.16,1
mixture_none,mixture,none,MS,-1.0,0.96,27,0.5488,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,28,0.5144,-1.12,-1.26,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,29,0.5879,-1.1,-1.24,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,30,0.4932,-1.22,-1.4,-1.08,1
mixture_none,mixture,none,MS,-1.0,0.96,31,0.6169,-1.14,-1.3,-1.04,0
mixture_none,mixture,none,MS,-1.0,0.96,32,0.4404,-1.44,-1.62,-1.24,1
mixture_none,mixture,none,MS,-1.0,0.96,33,0.5152,-1.04,-1.12,-1.0,0
mixture_none,mixture,none,MS,-1.0,0.96,34,0.499,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,35,0.4695,-1.06,-1.14,-1.0,1
mixture_none,mixture,none,MS,-1.0,0.96,36,0.4466,-1.24,-1.42,-1.08,1
mixture_none,mixture,none,MS,-1.0,0.96,37,0.489,-1.06,-1.16,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,38,0.5631,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,39,0.495,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,40,0.4653,-1.24,-1.44,-1.08,1
mixture_none,mixture,none,MS,-1.0,0.96,41,0.4704,-1.36,-1.54,-1.16,1
mixture_none,mixture,none,MS,-1.0,0.96,42,0.5197,-1.12,-1.26,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,43,0.4566,-1.34,-1.54,-1.16,1
mixture_none,mixture,none,MS,-1.0,0.96,44,0.5992,-1.12,-1.26,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,45,0.4018,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,MS,-1.0,0.96,46,0.6152,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,47,0.5298,-1.1,-1.24,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,48,0.4517,-1.88,-2.06,-1.7,1
mixture_none,mixture,none,MS,-1.0,0.96,49,0.4999,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,MS,-1.0,0.96,50,0.4697,-1.14,-1.28,-1.04,1
mixture_none,mixture,none,MS,-1.0,0.96,51,0.552,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,0.96,52,0.4981,-1.26,-1.44,-1.1,1
mixture_none,mixture,none,MS,-1.0,0.96,53,0.4452,-1.56,-1.74,-1.38,1
mixture_none,mixture,none,MS,-1.0,0.96,54,0.4269,-1.38,-1.58,-1.18,1
mixture_none,mixture,none,MS,-1.0,0.96,55,0.4753,-1.5,-1.68,-1.3,1
mixture_none,mixture,none,MS,-1.0,0.96,56,0.424,-1.2,-1.38,-1.06,1
mixture_none,mixture,none,MS,-1.0,0.96,57,0.5229,-1.24,-1.42,-1.1,0
mixture_none,mixture,none,MS,-1.0,0.96,58,0.4469,-1.28,-1.46,-1.1,1
mixture_none,mixture,none,MS,-1.0,0.96,59,0.4997,-1.06,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,0,0.8736,-1.1,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,1,0.9654,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,2,0.8485,-1.14,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,3,0.8213,-1.16,-1.34,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,4,0.8115,-1.16,-1.34,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,5,0.7298,-1.3,-1.52,-1.12,1
mixture_none,mixture,none,RGB,-1.0,1.095,6,0.7282,-1.26,-1.48,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.095,7,0.7508,-1.18,-1.36,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,8,0.5682,-1.12,-1.32,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,9,0.6331,-1.2,-1.42,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,10,0.9621,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,11,0.9072,-1.12,-1.28,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,12,0.7193,-1.24,-1.48,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.095,13,0.9215,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,14,0.7807,-1.22,-1.44,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.095,15,0.9368,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,16,0.966,-1.08,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,17,0.7099,-1.28,-1.52,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.095,18,0.8631,-1.16,-1.34,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,19,0.9519,-1.14,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,20,0.8028,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,21,0.9071,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,22,0.7484,-1.16,-1.36,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,23,0.7383,-1.26,-1.48,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.095,24,0.9326,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,25,0.8198,-1.24,-1.44,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.095,26,0.9897,-1.06,-1.14,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.095,27,0.9373,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,28,0.9836,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,29,0.5454,-1.18,-1.4,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,30,0.8245,-1.28,-1.5,-1.1,1
mixture_none,mixture,none,RGB,-1.0,1.095,31,0.8595,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,32,0.8596,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,33,0.965,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,34,0.7401,-1.12,-1.28,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,35,0.8647,-1.12,-1.28,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,36,0.6911,-1.26,-1.48,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.095,37,0.892,-1.08,-1.22,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,38,0.5814,-1.22,-1.48,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.095,39,0.9112,-1.14,-1.3,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,40,0.9259,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,41,0.9478,-1.14,-1.3,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,42,0.9815,-1.06,-1.14,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.095,43,0.8706,-1.12,-1.28,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,44,0.9939,-1.06,-1.14,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.095,45,0.9885,-1.04,-1.12,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.095,46,0.5848,-1.14,-1.34,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,47,0.7637,-1.24,-1.46,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.095,48,0.9154,-1.06,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,49,0.9956,-1.06,-1.16,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,50,0.9184,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,51,0.9263,-1.14,-1.3,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,52,0.6764,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,53,0.9231,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,54,0.8865,-1.12,-1.28,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,55,0.7537,-1.32,-1.54,-1.12,1
mixture_none,mixture,none,RGB,-1.0,1.095,56,0.9693,-1.06,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.095,57,0.5783,-1.24,-1.54,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.095,58,0.9111,-1.14,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.095,59,0.5607,-1.28,-1.56,-1.08,1
mixture_none,mixture,none,MS,-1.0,1.095,0,0.7219,-1.16,-1.36,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,1,0.5422,-1.34,-1.6,-1.14,0
mixture_none,mixture,none,MS,-1.0,1.095,2,0.7315,-1.16,-1.34,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,3,0.4278,-1.38,-1.72,-1.16,1
mixture_none,mixture,none,MS,-1.0,1.095,4,0.4769,-1.38,-1.7,-1.16,1
mixture_none,mixture,none,MS,-1.0,1.095,5,0.6468,-1.14,-1.34,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,6,0.9577,-1.06,-1.16,-1.0,0
mixture_none,mixture,none,MS,-1.0,1.095,7,0.4557,-1.44,-1.7,-1.24,1
mixture_none,mixture,none,MS,-1.0,1.095,8,0.5489,-1.28,-1.52,-1.1,0
mixture_none,mixture,none,MS,-1.0,1.095,9,0.5164,-1.22,-1.48,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,10,0.5621,-1.36,-1.62,-1.14,0
mixture_none,mixture,none,MS,-1.0,1.095,11,0.8159,-1.14,-1.32,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,12,0.6658,-1.16,-1.36,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,13,0.8964,-1.08,-1.18,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,14,0.5605,-1.4,-1.64,-1.2,0
mixture_none,mixture,none,MS,-1.0,1.095,15,0.7572,-1.16,-1.34,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,16,0.3768,-1.3,-1.56,-1.12,1
mixture_none,mixture,none,MS,-1.0,1.095,17,0.6394,-1.2,-1.42,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,18,0.5194,-1.58,-1.88,-1.3,0
mixture_none,mixture,none,MS,-1.0,1.095,19,0.6575,-1.08,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,20,0.7277,-1.22,-1.44,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,21,0.4916,-1.24,-1.48,-1.08,1
mixture_none,mixture,none,MS,-1.0,1.095,22,0.6868,-1.14,-1.3,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,23,0.6178,-1.2,-1.44,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,24,0.6527,-1.1,-1.26,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,25,0.9269,-1.08,-1.2,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,26,0.6696,-1.2,-1.4,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,27,0.6105,-1.18,-1.4,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,28,0.6989,-1.2,-1.42,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,29,0.4693,-1.46,-1.74,-1.24,1
mixture_none,mixture,none,MS,-1.0,1.095,30,0.4444,-1.28,-1.56,-1.1,1
mixture_none,mixture,none,MS,-1.0,1.095,31,0.7429,-1.12,-1.28,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,32,0.5361,-1.28,-1.52,-1.1,0
mixture_none,mixture,none,MS,-1.0,1.095,33,0.8864,-1.08,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,34,0.5232,-1.24,-1.48,-1.08,0
mixture_none,mixture,none,MS,-1.0,1.095,35,0.9764,-1.08,-1.2,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,36,0.5401,-1.48,-1.78,-1.22,0
mixture_none,mixture,none,MS,-1.0,1.095,37,0.9255,-1.04,-1.12,-1.0,0
mixture_none,mixture,none,MS,-1.0,1.095,38,0.7522,-1.16,-1.34,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,39,0.5755,-1.22,-1.44,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,40,0.7933,-1.08,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,41,0.4833,-1.44,-1.72,-1.22,1
mixture_none,mixture,none,MS,-1.0,1.095,42,0.5691,-1.28,-1.54,-1.08,0
mixture_none,mixture,none,MS,-1.0,1.095,43,0.4604,-1.74,-1.98,-1.52,1
mixture_none,mixture,none,MS,-1.0,1.095,44,0.6642,-1.24,-1.46,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,45,0.7117,-1.18,-1.38,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,46,0.759,-1.16,-1.34,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,47,0.4754,-1.4,-1.66,-1.18,1
mixture_none,mixture,none,MS,-1.0,1.095,48,0.4037,-1.42,-1.68,-1.22,1
mixture_none,mixture,none,MS,-1.0,1.095,49,0.509,-1.26,-1.54,-1.08,0
mixture_none,mixture,none,MS,-1.0,1.095,50,0.8379,-1.1,-1.22,-1.02,0
mixture_none,mixture,none,MS,-1.0,1.095,51,0.7757,-1.14,-1.32,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,52,0.6462,-1.16,-1.36,-1.04,0
mixture_none,mixture,none,MS,-1.0,1.095,53,0.7522,-1.2,-1.4,-1.06,0
mixture_none,mixture,none,MS,-1.0,1.095,54,0.6502,-1.26,-1.5,-1.08,0
mixture_none,mixture,none,MS,-1.0,1.095,55,0.9316,-1.06,-1.14,-1.0,0
mixture_none,mixture,none,MS,-1.0,1.095,56,0.957,-1.04,-1.12,-1.0,0
mixture_none,mixture,none,MS,-1.0,1.095,57,0.5527,-1.34,-1.6,-1.14,0
mixture_none,mixture,none,MS,-1.0,1.095,58,0.7606,-1.24,-1.44,-1.08,0
mixture_none,mixture,none,MS,-1.0,1.095,59,0.5232,-1.3,-1.56,-1.12,0
mixture_none,mixture,none,RGB,-1.0,1.23,0,1.0,-1.08,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,1,1.0,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.23,2,0.9954,-1.28,-1.46,-1.1,1
mixture_none,mixture,none,RGB,-1.0,1.23,3,1.0,-1.08,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,4,1.0,-1.16,-1.3,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,5,0.9909,-1.4,-1.58,-1.2,1
mixture_none,mixture,none,RGB,-1.0,1.23,6,1.0,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,7,1.0,-1.06,-1.16,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,8,0.9976,-1.26,-1.46,-1.1,1
mixture_none,mixture,none,RGB,-1.0,1.23,9,1.0,-1.06,-1.14,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.23,10,1.0,-1.12,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,11,1.0,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,12,0.996,-1.38,-1.56,-1.2,1
mixture_none,mixture,none,RGB,-1.0,1.23,13,1.0,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,14,0.9778,-1.46,-1.64,-1.26,1
mixture_none,mixture,none,RGB,-1.0,1.23,15,1.0,-1.06,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,16,1.0,-1.12,-1.28,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,17,1.0,-1.14,-1.3,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,18,1.0,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,19,0.9996,-1.12,-1.28,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,20,0.9997,-1.2,-1.38,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.23,21,1.0,-1.04,-1.12,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.23,22,0.9993,-1.24,-1.42,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.23,23,1.0,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,24,0.9988,-1.24,-1.42,-1.1,1
mixture_none,mixture,none,RGB,-1.0,1.23,25,1.0,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,26,0.9999,-1.18,-1.34,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.23,27,1.0,-1.2,-1.38,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.23,28,1.0,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,29,1.0,-1.14,-1.28,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,30,1.0,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.23,31,0.9999,-1.22,-1.4,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.23,32,1.0,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,33,0.9999,-1.14,-1.3,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,34,0.9993,-1.22,-1.4,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.23,35,1.0,-1.12,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,36,1.0,-1.12,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,37,0.9998,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,38,1.0,-1.06,-1.16,-1.0,1
mixture_none,mixture,none,RGB,-1.0,1.23,39,1.0,-1.1,-1.22,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,40,1.0,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,41,1.0,-1.06,-1.16,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,42,0.9639,-1.48,-1.66,-1.28,1
mixture_none,mixture,none,RGB,-1.0,1.23,43,1.0,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,44,0.9998,-1.2,-1.38,-1.06,1
mixture_none,mixture,none,RGB,-1.0,1.23,45,1.0,-1.1,-1.24,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,46,0.9999,-1.22,-1.4,-1.08,1
mixture_none,mixture,none,RGB,-1.0,1.23,47,0.9999,-1.16,-1.32,-1.04,1
mixture_none,mixture,none,RGB,-1.0,1.23,48,1.0,-1.08,-1.18,-1.02,1
mixture_none,mixture,none,RGB,-1.0,1.23,49,0.9988,-1.3,-1.5,-1.12,1
