config,policy,plx,branch,feh_true,gi,seed,p_rgb,feh_est,feh_lo,feh_hi,correct
magic-hard_p50,magic-hard,p50,RGB,-2.0,1.56,55,1.0,-1.98,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.0,1.56,56,1.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.0,1.56,57,1.0,-1.92,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.0,1.56,58,1.0,-1.78,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.0,1.56,59,1.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,0,0.0,-1.14,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,1,0.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,2,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,3,0.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,4,0.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,5,0.0,-1.22,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,6,0.0,-1.88,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,7,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,8,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,9,0.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,10,0.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,11,1.0,-2.14,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,12,1.0,-2.12,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,13,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,14,0.0,-1.9,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,15,0.0,-1.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,16,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,17,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,18,0.0,-1.22,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,19,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,20,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,21,0.0,-1.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,22,0.0,-1.66,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,23,0.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,24,0.0,-1.7,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,25,0.0,-1.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,26,0.0,-1.76,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,27,0.0,-1.42,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,28,0.0,-1.7,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,29,0.0,-1.14,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,30,1.0,-2.1,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,31,0.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,32,0.0,-1.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,33,1.0,-2.14,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,34,0.0,-1.92,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,35,0.0,-1.62,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,36,1.0,-2.1,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,37,0.0,-1.32,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,38,0.0,-1.28,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,39,0.0,-1.72,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,40,0.0,-1.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,41,0.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,42,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,43,0.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,44,0.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,45,0.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,46,1.0,-2.1,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,47,0.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,48,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,49,0.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,50,0.0,-1.76,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,51,0.0,-1.78,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,52,0.0,-1.7,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,53,0.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,54,1.0,-2.16,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,55,0.0,-1.56,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,56,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,57,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,58,0.0,-2.14,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.0,1.56,59,0.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,0,1.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,1,1.0,-1.88,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,2,1.0,-1.86,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,3,1.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,4,1.0,-1.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,5,1.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,6,1.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,7,1.0,-1.56,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,8,1.0,-1.6,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,9,1.0,-1.92,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,10,1.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,11,1.0,-1.56,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,12,1.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,13,1.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,14,1.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,15,1.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,16,1.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,17,1.0,-1.62,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,18,1.0,-1.66,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,19,1.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,20,1.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,21,1.0,-1.8,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,22,1.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,23,1.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,24,1.0,-1.9,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,25,1.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,26,1.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,27,1.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,28,1.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,29,1.0,-2.24,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,30,1.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,31,1.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,32,1.0,-1.72,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,33,1.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,34,1.0,-1.62,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,35,1.0,-1.56,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,36,1.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,37,1.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,38,1.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,39,1.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,40,1.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,41,1.0,-1.8,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,42,1.0,-1.7,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,43,1.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,44,1.0,-1.62,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,45,1.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,46,1.0,-1.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,47,1.0,-1.78,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,48,1.0,-1.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,49,1.0,-1.56,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,50,1.0,-1.72,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,51,1.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,52,1.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,53,1.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,54,1.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,55,1.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,56,1.0,-1.4,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,57,1.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,58,1.0,-1.82,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.585,59,1.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,0,0.0,-1.82,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,1,1.0,-1.44,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,2,1.0,-1.48,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,3,0.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,4,0.0,-1.7,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,5,0.0,-1.82,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,6,0.0,-1.62,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,7,0.0,-1.62,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,8,0.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,9,0.0,-1.44,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,10,0.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,11,0.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,12,0.0,-1.16,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,13,0.0,-2.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,14,1.0,-1.78,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,15,1.0,-1.4,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,16,0.0,-1.44,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,17,0.0,-1.66,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,18,0.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,19,0.0,-1.6,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,20,0.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,21,0.0,-1.66,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,22,0.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,23,0.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,24,0.0,-1.76,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,25,0.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,26,0.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,27,0.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,28,0.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,29,0.0,-1.36,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,30,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,31,0.0,-1.28,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,32,0.0,-1.26,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,33,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,34,0.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,35,0.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,36,1.0,-1.4,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,37,0.0,-1.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,38,0.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,39,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,40,1.0,-1.48,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,41,1.0,-1.44,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,42,0.0,-1.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,43,0.0,-1.8,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,44,0.0,-1.34,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,45,0.0,-1.94,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,46,0.0,-1.22,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,47,1.0,-1.44,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,48,0.0,-1.82,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,49,0.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,50,1.0,-1.46,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,51,0.0,-1.7,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,52,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,53,0.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,54,0.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,55,0.0,-1.86,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,56,0.0,-1.06,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,57,0.0,-1.82,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,58,0.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.585,59,0.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,0,1.0,-1.34,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,1,1.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,2,1.0,-1.4,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,3,1.0,-1.22,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,4,1.0,-1.24,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,5,1.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,6,1.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,7,1.0,-1.34,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,8,1.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,9,1.0,-1.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,10,1.0,-1.92,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,11,1.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,12,1.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,13,1.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,14,1.0,-1.56,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,15,1.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,16,1.0,-1.34,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,17,1.0,-1.98,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,18,1.0,-1.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,19,1.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,20,1.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,21,1.0,-1.66,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,22,1.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,23,1.0,-1.86,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,24,1.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,25,1.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,26,1.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,27,1.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,28,1.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,29,1.0,-1.2,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,30,1.0,-1.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,31,1.0,-1.32,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,32,1.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,33,1.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,34,1.0,-1.7,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,35,1.0,-1.2,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,36,1.0,-1.42,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,37,1.0,-1.4,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,38,1.0,-1.72,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,39,1.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,40,1.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,41,1.0,-1.42,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,42,1.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,43,1.0,-1.36,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,44,1.0,-1.84,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,45,1.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,46,1.0,-1.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,47,1.0,-1.36,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,48,1.0,-1.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,49,1.0,-1.82,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,50,1.0,-1.6,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,51,1.0,-1.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,52,1.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,53,1.0,-1.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,54,1.0,-2.04,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,55,1.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,56,1.0,-1.66,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,57,1.0,-1.86,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,58,1.0,-1.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-1.5,0.694,59,1.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,0,0.0,-1.74,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,1,0.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,2,1.0,-1.56,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,3,1.0,-1.3,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,4,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,5,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,6,0.0,-1.42,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,7,0.0,-1.44,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,8,0.0,-1.82,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,9,1.0,-1.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,10,0.0,-1.68,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,11,0.0,-1.52,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,12,0.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,13,0.0,-1.32,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,14,0.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,15,0.0,-1.36,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,16,1.0,-1.48,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,17,0.0,-1.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,18,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,19,0.0,-1.34,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,20,0.0,-1.34,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,21,0.0,-1.12,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,22,0.0,-1.3,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,23,0.0,-1.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,24,0.0,-1.64,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,25,1.0,-1.06,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,26,0.0,-1.76,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,27,0.0,-1.58,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,28,0.0,-1.54,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,29,0.0,-1.14,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,30,1.0,-1.42,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,31,0.0,-1.6,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,32,0.0,-1.22,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,33,0.0,-1.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,34,0.0,-1.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,35,0.0,-1.8,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-1.5,0.694,36,0.0,-1.5,nan,nan,1
